session_id,x,sequence_codes
6068,7,457BA8A
6069,8,251387A7
6070,8,302A9410
6071,5,4AB3A
6072,9,1B96A2588
6073,7,8B42932
6074,7,58B6276
6075,6,154A3A
6076,2,88
6077,6,942189
6078,7,B078A9A
6079,9,5427830A4
6080,8,3A24B080
6081,6,2A415A
6082,9,3164B7581
6083,5,71393
6084,4,0470
6085,9,8254A3603
6086,8,7B968319
6087,6,B5149B
6088,4,2474
6089,5,29679
6090,3,A88
6091,9,483907A66
6092,4,9439
6093,9,8524931A9
6094,7,905A16A
6095,5,29A66
6096,7,19B42AB
6097,4,6836
6098,5,02370
6099,3,959
6100,6,594311
6101,2,88
6102,9,03A6827BA
6103,6,2346B6
6104,7,062A3BA
6105,5,71931
6106,6,094377
6107,7,8957065
6108,5,B7397
6109,5,A9389
6110,7,3712643
6111,6,5B08A0
6112,7,14B07A4
6113,2,88
6114,6,538611
6115,3,288
6116,3,626
6117,7,4B08797
6118,6,09B575
6119,5,275A5
6120,3,373
6121,6,BA7244
6122,10,9AB237861A
6123,10,8B3129457B
6124,6,7A8300
6125,10,4B16789050
6126,10,529A8061B0
6127,7,2094AB9
6128,5,32575
6129,10,4B5A38297B
6130,4,9188
6131,9,819B63A7B
6132,8,A5279412
6133,10,759A136B4B
6134,4,38B3
6135,3,A6A
6136,10,B481925632
6137,4,4737
6138,3,080
6139,5,56A46
6140,7,0A7521A
6141,2,88
6142,9,78A14B534
6143,2,22
6144,7,326A505
6145,3,070
6146,9,601543B26
6147,5,73B8B
6148,6,A031B3
6149,6,031282
6150,9,4AB51973A
6151,5,B6434
6152,9,4B7A52633
6153,7,8B20138
6154,8,7164B033
6155,6,2136B3
6156,8,58061BA1
6157,6,920177
6158,7,781BA51
6159,2,55
6160,4,9122
6161,7,6B32474
6162,6,273166
6163,5,15B3B
6164,7,B8053A3
6165,7,73B4988
6166,3,B7B
6167,3,B99
6168,8,24A78600
6169,9,7AB543101
6170,4,3B63
6171,9,79104B381
6172,10,851A92B308
6173,10,08946A5722
6174,7,8635B9B
6175,10,1420635B75
6176,2,77
6177,5,B2A0A
6178,5,50635
6179,7,47B518B
6180,5,B1797
6181,3,933
6182,6,134566
6183,7,50793B9
6184,4,A07A
6185,11,1350879AB29
6186,6,5A9739
6187,9,95238B1AB
6188,8,12B9A459
6189,5,0BA33
6190,3,737
6191,5,38103
6192,9,8A3092511
6193,2,AA
6194,10,06A9528414
6195,5,4A104
6196,7,B580768
6197,8,1B8597A5
6198,2,00
6199,5,B0199
6200,6,35A483
6201,10,B18259643B
6202,4,43A3
6203,4,0B6B
6204,3,8B8
6205,5,46216
6206,5,91089
6207,8,0B5A9649
6208,6,438B00
6209,7,B4105A0
6210,6,864794
6211,8,793BA12A
6212,11,795A186423A
6213,3,070
6214,7,732BA0A
6215,3,477
6216,11,64985372B11
6217,6,794214
6218,3,1B1
6219,5,6A505
6220,12,8714A2653098
6221,9,591428060
6222,5,31757
6223,7,965A219
6224,8,1B57942B
6225,5,2A462
6226,8,2B41A89A
6227,9,526980717
6228,3,282
6229,2,55
6230,3,7BB
6231,9,A470186BA
6232,10,217A986357
6233,9,219B54085
6234,4,6232
6235,5,74133
6236,4,4525
6237,6,740919
6238,4,6246
6239,3,700
6240,7,AB70237
6241,4,6A44
6242,4,9544
6243,3,144
6244,8,3549BA24
6245,5,17499
6246,6,5A6215
6247,8,9051AB45
6248,10,6413098271
6249,10,69347512A7
6250,9,2014539B9
6251,7,654A784
6252,3,A3A
6253,7,7162596
6254,8,09512B71
6255,10,875029A317
6256,5,504A0
6257,6,1A78B7
6258,6,102961
6259,3,A7A
6260,9,72169A852
6261,6,4560B0
6262,7,08B7217
6263,8,106A3B71
6264,11,50128A367B3
6265,2,44
6266,5,34023
6267,2,11
6268,4,8199
6269,4,BA11
6270,9,273548B66
6271,7,A192030
6272,5,567AA
6273,4,4788
6274,6,0389AA
6275,8,639B5811
6276,6,A058B5
6277,2,00
6278,9,01659B8AB
6279,8,4706B517
6280,4,5266
6281,7,85B3144
6282,6,834154
6283,2,99
6284,5,07840
6285,7,A610751
6286,11,25948671302
6287,5,72502
6288,4,8929
6289,2,88
6290,6,459815
6291,7,8012632
6292,6,732949
6293,7,2678352
6294,6,B80311
6295,2,77
6296,6,9367B6
6297,6,0763A3
6298,2,33
6299,4,1641
6300,5,5A188
6301,8,74362854
6302,5,53606
6303,11,951084367B7
6304,8,671059BB
6305,5,82033
6306,3,244
6307,11,423105B8A74
6308,9,40516BA8B
6309,4,B19B
6310,5,0B890
6311,5,B6277
6312,8,5794B824
6313,10,94862B5A7B
6314,4,A05A
6315,6,695786
6316,7,806B7A6
6317,3,B44
6318,7,B023616
6319,4,83B8
6320,4,3877
6321,9,0A4785125
6322,5,10677
6323,5,6B133
6324,10,31AB675487
6325,3,622
6326,6,AB7207
6327,11,823BA96054B
6328,8,35726499
6329,4,07AA
6330,5,06747
6331,6,7514AA
6332,3,969
6333,6,B56285
6334,5,32B00
6335,3,4B4
6336,7,B10863B
6337,9,A98B50344
6338,6,8B016B
6339,5,B2892
6340,8,1B5927AB
6341,9,695084BA6
6342,9,26834BA12
6343,7,A3986B8
6344,8,961503AA
6345,5,10343
6346,2,00
6347,8,B7819421
6348,7,94A0120
6349,10,8761B50436
6350,5,A9644
6351,7,17B063B
6352,5,65040
6353,6,369588
6354,3,070
6355,8,64123983
6356,3,747
6357,9,A1378569A
6358,3,1BB
6359,9,2134A8757
6360,5,72A12
6361,6,8A017A
6362,4,8468
6363,7,6A17437
6364,5,08A18
6365,7,A51B98B
6366,9,032864513
6367,2,33
6368,9,AB0243585
6369,6,830910
6370,6,85B422
6371,11,A4069758217
6372,9,4980A6B19
6373,7,0382913
6374,2,00
6375,9,48B259362
6376,4,A322
6377,7,A963759
6378,7,9A648B9
6379,4,84AA
6380,9,80B316296
6381,3,2BB
6382,10,409872A313
6383,7,3581B41
6384,6,B79414
6385,6,A5918A
6386,6,6B8A00
6387,8,43A68076
6388,7,8756345
6389,6,876317
6390,3,464
6391,6,58AB78
6392,7,4839161
6393,9,4923860A8
6394,3,366
6395,8,8AB45299
6396,8,62390783
6397,7,3AB4188
6398,7,9B7380B
6399,4,08B8
6400,6,8210BB
6401,9,23A6870B7
6402,6,739519
6403,12,7294A53601B1
6404,9,361879208
6405,8,54A39614
6406,7,485B138
6407,6,906346
6408,7,4B10959
6409,7,2564979
6410,4,69AA
6411,8,38520693
6412,6,749288
6413,6,612499
6414,3,B9B
6415,8,A0637822
6416,7,963A486
6417,9,284013979
6418,4,8544
6419,5,92434
6420,6,B2978B
6421,10,10789BA355
6422,5,B7A44
6423,2,99
6424,6,765B45
6425,9,69B584375
6426,11,17B8A54962A
6427,9,B820391A2
6428,7,0462916
6429,2,11
6430,5,27B92
6431,5,67357
6432,7,8943BA4
6433,8,A5273090
6434,5,23183
6435,5,523A2
6436,8,395026B6
6437,6,936106
6438,4,1030
6439,7,412BA9A
6440,8,02496757
6441,6,7A5105
6442,8,A748B234
6443,9,249180A54
6444,6,B68A99
6445,7,A72350A
6446,5,427A7
6447,4,6B22
6448,9,3627B514B
6449,8,5AB38923
6450,2,88
6451,6,81A931
6452,6,689358
6453,10,B423068954
6454,6,865494
6455,5,0AB9A
6456,4,1535
6457,12,76B924503A16
6458,5,95433
6459,7,19A8B29
6460,4,A911
6461,6,471050
6462,8,50491781
6463,4,9585
6464,7,AB4973B
6465,7,589A4B8
6466,11,90B847126A2
6467,5,85918
6468,3,676
6469,6,502A77
6470,11,078391B4267
6471,4,0272
6472,4,1533
6473,7,0BA2899
6474,9,B49350677
6475,4,6033
6476,8,60947834
6477,6,807367
6478,7,9354185
6479,5,A057A
6480,4,1484
6481,3,577
6482,2,55
6483,6,7A812A
6484,8,586A4216
6485,3,343
6486,10,45A08B6194
6487,7,B268595
6488,4,6588
6489,5,61822
6490,7,1BA9851
6491,9,A57480214
6492,4,6756
6493,9,016835B99
6494,8,48321653
6495,4,5313
6496,4,1B21
6497,5,A5495
6498,5,86344
6499,7,4708A68
6500,9,09A324710
6501,10,A587214B08
6502,8,2041A894
6503,2,BB
6504,4,9383
6505,7,6021737
6506,5,790A9
6507,5,87A22
6508,8,B83A9626
6509,4,0430
6510,8,2A319676
6511,3,4BB
6512,6,4305B3
6513,10,72BA05349A
6514,7,16072A2
6515,8,561B9235
6516,3,434
6517,12,13958B4602A6
6518,7,2071344
6519,6,162B44
6520,7,284A61A
6521,8,537B82A2
6522,4,A95A
6523,6,A59285
6524,5,247B7
6525,7,1AB0451
6526,2,22
6527,9,70A41B636
6528,4,5835
6529,5,30474
6530,7,6B8A946
6531,6,96A877
6532,3,B66
6533,7,0468324
6534,6,138078
6535,8,601758BB
6536,8,A432B18B
6537,8,69254B04
6538,10,7A8106B498
6539,5,05790
6540,8,4B23A893
6541,7,965AB1A
6542,5,591BB
6543,8,15A32465
6544,2,BB
6545,7,3241B6B
6546,3,191
6547,7,2B7A688
6548,10,974602A150
6549,3,545
6550,6,169070
6551,5,20682
6552,7,6B90540
6553,6,496376
6554,4,8299
6555,10,290481AB68
6556,5,3B655
6557,5,01899
6558,6,6B5939
6559,10,AB96257383
6560,9,3BA89452A
6561,6,3952B3
6562,6,49A232
6563,6,349703
6564,3,9B9
6565,7,95A6045
6566,4,8B7B
6567,5,57822
6568,10,0173A2B642
6569,7,71B2A0A
6570,6,951439
6571,9,78B43659B
6572,5,63703
6573,4,8B38
6574,7,20816BB
6575,6,79A322
6576,5,52B15
6577,8,A801B47A
6578,8,31809272
6579,7,8B06A11
6580,6,3B684B
6581,6,A34594
6582,11,3172964AB02
6583,4,5835
6584,6,B6794B
6585,6,3B5077
6586,6,895629
6587,7,7A05620
6588,8,94321A09
6589,2,22
6590,5,B8606
6591,7,1358A73
6592,6,948B08
6593,6,21B363
6594,5,81671
6595,3,B5B
6596,10,963A5B8408
6597,8,407816BB
6598,7,8B249AB
6599,6,847533
6600,5,52015
6601,5,A879A
6602,8,1B3A085B
6603,6,312402
6604,7,1907585
6605,9,2867A1391
6606,6,741565
6607,11,362158940A5
6608,4,B131
6609,4,9055
6610,4,A911
6611,5,4B01B
6612,6,534685
6613,4,5988
6614,9,389017B41
6615,4,A93A
6616,5,8B1AB
6617,3,B11
6618,7,0AB7464
6619,6,037A53
6620,4,1366
6621,3,2B2
6622,7,45308B8
6623,5,15272
6624,3,202
6625,7,12A3898
6626,4,3703
6627,5,B9609
6628,4,5900
6629,8,BA850210
6630,7,4786134
6631,7,90A6B44
6632,7,2136B56
6633,4,1391
6634,6,432054
6635,2,22
6636,4,3454
6637,9,7A8409159
6638,5,B5305
6639,7,2A6B10B
6640,4,A288
6641,9,6B4102A51
6642,9,0B562317B
6643,2,BB
6644,9,385206416
6645,3,200
6646,6,4B170B
6647,8,78493513
6648,4,B899
6649,6,481ABB
6650,6,0378A8
6651,6,1A9849
6652,4,9766
6653,10,AB92867059
6654,6,986AB6
6655,7,31465B1
6656,10,70A2349B14
6657,8,4059B13B
6658,4,3977
6659,4,1700
6660,5,01373
6661,4,A899
6662,6,A39828
6663,4,2900
6664,5,34099
6665,6,B48018
6666,2,66
6667,6,0A7955
6668,7,46B03A0
6669,7,9061439
6670,11,A2154397087
6671,5,758A8
6672,10,80A69423B4
6673,2,77
6674,7,9786B2B
6675,2,BB
6676,4,68A6
6677,9,492581033
6678,3,676
6679,7,BA80933
6680,3,0AA
6681,7,8632BA8
6682,9,B1A970858
6683,7,52490B9
6684,5,82592
6685,5,35966
6686,2,55
6687,3,8AA
6688,11,5304B2671AA
6689,4,B733
6690,9,05B861377
6691,8,4136B828
6692,8,9065A349
6693,3,B2B
6694,5,69B3B
6695,6,8B9419
6696,8,05A84717
6697,4,87B7
6698,10,9453B12764
6699,5,92152
6700,7,2856306
6701,10,7463A89019
6702,2,00
6703,9,140A85974
6704,5,0B81B
6705,7,38504B4
6706,6,B35292
6707,4,0240
6708,6,14A784
6709,4,2939
6710,3,8AA
6711,6,B4315B
6712,6,130B61
6713,6,AB4164
6714,4,3525
6715,6,429B59
6716,7,8AB4500
6717,9,518AB247B
6718,6,A7480A
6719,9,B3270618B
6720,4,7A44
6721,10,570AB62812
6722,8,2178A408
6723,7,A51976A
6724,6,471B51
6725,4,A676
6726,7,B739153
6727,3,626
6728,8,940BA780
6729,8,A4253092
6730,10,76B13A542A
6731,10,625108A7B7
6732,8,7A98B428
6733,12,16749852A30A
6734,5,56300
6735,5,70150
6736,9,A01976829
6737,9,07B416320
6738,8,594731A3
6739,6,098458
6740,5,A832A
6741,9,2A8976B1B
6742,11,A26398450B2
6743,8,A6574296
6744,4,A655
6745,5,35A44
6746,9,61803A796
6747,8,518320B8
6748,5,B7097
6749,12,862309175BA7
6750,7,90B6270
6751,6,402382
6752,7,B913688
6753,10,B517A08627
6754,3,141
6755,5,95BAB
6756,3,909
6757,9,0469375B4
6758,5,18505
6759,9,34B526A72
6760,6,7485A8
6761,6,286538
6762,6,719266
6763,6,384063
6764,10,1789A4236A
6765,5,14828
6766,8,728B603B
6767,3,911
6768,4,3B44
6769,3,686
6770,7,1A25606
6771,3,8B8
6772,4,40B0
6773,6,190844
6774,6,147522
6775,4,2044
6776,4,1500
6777,3,575
6778,7,6910529
6779,6,864A28
6780,6,15A939
6781,4,5A22
6782,8,17B20861
6783,2,99
6784,3,383
6785,3,A6A
6786,4,2155
6787,9,361B045AA
6788,5,B718B
6789,6,036A2A
6790,9,638AB1278
6791,4,9818
6792,7,8A967B8
6793,6,426BA6
6794,4,B488
6795,9,315486024
6796,7,79A4814
6797,5,0B78B
6798,3,505
6799,7,16B3877
6800,7,A4293B3
6801,8,6798AB47
6802,5,B814B
6803,8,3629B873
6804,7,7960585
6805,3,7BB
6806,12,A13602B57940
6807,2,66
6808,9,7351429A2
6809,7,69A58B9
6810,3,099
6811,5,89A49
6812,6,309272
6813,9,45329A785
6814,6,593185
6815,4,B611
6816,4,5299
6817,7,7B26316
6818,7,9587066
6819,7,AB17681
6820,9,7435091AA
6821,2,77
6822,2,BB
6823,2,44
6824,2,22
6825,5,15767
6826,6,2356B3
6827,9,89205A7B2
6828,8,814A6955
6829,6,987B44
6830,6,451677
6831,6,386522
6832,7,6825434
6833,5,2A972
6834,3,B99
6835,4,0230
6836,9,869B72101
6837,6,08A711
6838,7,29A73BA
6839,6,6089A9
6840,3,B44
6841,5,67897
6842,10,7AB193408A
6843,4,2A32
6844,3,366
6845,6,510636
6846,3,787
6847,11,46783102B50
6848,7,6B0731B
6849,6,4960A4
6850,5,80B40
6851,7,153AB8B
6852,3,0AA
6853,4,4700
6854,2,66
6855,12,79384B6A0523
6856,10,680A5B9470
6857,4,3811
6858,6,0215B1
6859,5,13921
6860,9,78149A057
6861,5,90730
6862,3,177
6863,5,09760
6864,11,8562A071B47
6865,6,8A7018
6866,4,B27B
6867,8,B9172357
6868,7,A368918
6869,10,9A0653B848
6870,8,96B83279
6871,8,1A697422
6872,9,94A1B8358
6873,4,2411
6874,2,77
6875,7,7A84054
6876,7,35789B7
6877,5,63846
6878,10,15A7492060
6879,6,25B16B
6880,3,989
6881,6,A4627A
6882,4,5125
6883,6,721BA2
6884,7,42A0565
6885,8,2465B036
6886,6,4A0955
6887,3,A6A
6888,3,505
6889,8,58097B48
6890,7,712B847
6891,3,B00
6892,5,38944
6893,9,B452873A2
6894,5,3B49B
6895,6,B9308B
6896,6,2064BB
6897,2,AA
6898,6,78B244
6899,3,0BB
6900,5,32942
6901,7,2371A87
6902,8,276451AA
6903,3,811
6904,6,B49766
6905,4,8533
6906,8,96473B23
6907,4,5699
6908,4,3818
6909,9,B641A750B
6910,7,908A454
6911,5,63B0B
6912,4,3070
6913,7,B1967A6
6914,7,2B34103
6915,7,0367210
6916,10,24103786A7
6917,7,B612A33
6918,8,7B9143A3
6919,4,78A7
6920,7,64A38BB
6921,11,19B43850A2B
6922,8,53809B13
6923,4,45A5
6924,3,383
6925,6,046977
6926,3,044
6927,4,A844
6928,9,602139B72
6929,10,BA5210946B
6930,6,4A7191
6931,7,915A6B6
6932,7,5962709
6933,8,B78A3948
6934,10,168453B973
6935,6,B2A182
6936,6,618454
6937,7,824A033
6938,9,B2375061B
6939,9,0274A16B7
6940,6,182B38
6941,3,727
6942,7,A148274
6943,6,49B011
6944,6,8709AA
6945,10,BA94123686
6946,2,66
6947,6,976B8B
6948,6,B6831B
6949,7,01A96B0
6950,7,971AB2A
6951,5,25A33
6952,8,B5163922
6953,7,91528B8
6954,5,38A08
6955,8,0B356711
6956,4,36B6
6957,4,8400
6958,5,30173
6959,6,7893BB
6960,5,9A700
6961,7,B890278
6962,5,3A545
6963,7,84719A9
6964,3,B2B
6965,6,A35805
6966,9,50A923742
6967,8,17A26906
6968,6,587966
6969,7,2B15971
6970,10,543B9681AB
6971,9,2A95B687B
6972,3,455
6973,8,65718205
6974,6,AB5800
6975,3,B1B
6976,5,B2077
6977,7,B608350
6978,10,79A45083B4
6979,6,6A40B4
6980,5,59A29
6981,4,A011
6982,8,A65B7343
6983,4,7837
6984,8,A6035B8B
6985,9,4B7A89018
6986,4,AB5B
6987,5,97659
6988,5,280AA
6989,6,539015
6990,4,7427
6991,5,05343
6992,6,451734
6993,10,1463078528
6994,4,B077
6995,3,525
6996,7,85073A7
6997,8,6A053195
6998,8,1B267989
6999,10,8A370B6296
7000,3,733
7001,4,23B3
7002,6,4B106B
7003,8,0712A8B7
7004,5,67096
7005,10,3207189451
7006,5,84966
7007,12,4521B6307986
7008,8,B4689219
7009,6,5627B7
7010,8,804713B8
7011,7,24A7191
7012,8,9A251461
7013,5,16900
7014,5,45977
7015,9,1435B2981
7016,6,962489
7017,6,B20599
7018,6,396454
7019,2,44
7020,2,22
7021,4,6516
7022,4,5727
7023,10,347518B603
7024,8,7B486127
7025,3,344
7026,2,11
7027,6,092A19
7028,6,280969
7029,5,17488
7030,6,168B0B
7031,9,BA6728099
7032,7,3B14854
7033,5,20632
7034,3,955
7035,6,329464
7036,3,646
7037,6,9A861A
7038,2,BB
7039,8,492B0859
7040,3,434
7041,8,47850A10
7042,7,8B05340
7043,2,11
7044,6,467B9B
7045,4,6B96
7046,5,A742A
7047,8,1689B050
7048,8,21058B33
7049,7,A218742
7050,5,80433
7051,4,8366
7052,5,5B715
7053,7,86B975B
7054,5,63090
7055,6,749858
7056,11,7B291084A61
7057,8,B0547A84
7058,4,6016
7059,7,6B37A97
7060,7,60257B6
7061,10,15B7823903
7062,6,A85199
7063,6,273057
7064,10,A74651380A
7065,10,5B02186496
7066,3,929
7067,7,8209430
7068,4,7599
7069,7,93B208B
7070,7,106A323
7071,4,0830
7072,7,1852902
7073,8,7B39A423
7074,3,900
7075,6,798A22
7076,8,740B96A6
7077,3,766
7078,7,53261B5
7079,7,1B08268
7080,8,75062BA5
7081,7,845A966
7082,8,9B6850A5
7083,3,744
7084,6,75A633
7085,9,261308B90
7086,8,24658976
7087,8,63250A10
7088,4,2313
7089,7,7A82317
7090,4,B292
7091,6,451262
7092,6,0A8260
7093,4,6494
7094,4,7599
7095,5,68B08
7096,3,515
7097,5,35095
7098,3,044
7099,5,6A122
7100,4,1651
7101,8,6B970136
7102,5,65B8B
7103,11,716B49A8322
7104,9,0B241A752
7105,8,729BA602
7106,4,8363
7107,8,A9651286
7108,8,294605B6
7109,8,3478B213
7110,8,3A8B2700
7111,4,B818
7112,5,75395
7113,8,45B9761B
7114,4,7262
7115,4,2362
7116,7,1A7B82B
7117,5,76207
7118,9,712043861
7119,10,206A1958B1
7120,7,9413585
7121,10,2301A9B749
7122,5,AB43A
7123,9,792514AB9
7124,6,0B94A4
7125,7,0A1B727
7126,7,A236052
7127,5,0A515
7128,2,77
7129,5,18748
7130,8,95B71837
7131,2,22
7132,7,547A634
7133,7,41A5294
7134,5,06B40
7135,11,08439A17560
7136,7,0462AB4
7137,8,3AB21474
7138,3,B2B
7139,5,30767
7140,8,B8963056
7141,5,28A72
7142,4,67A6
7143,10,A2B9451879
7144,7,52B0870
7145,5,48717
7146,3,A9A
7147,6,257ABA
7148,4,9B29
7149,6,8A54BB
7150,5,B4373
7151,8,63490270
7152,7,356AB9B
7153,4,1787
7154,6,84AB33
7155,4,5030
7156,6,A5B060
7157,8,7614B956
7158,10,592B8476A9
7159,5,75125
7160,8,06A23B52
7161,6,4B907B
7162,3,7B7
7163,6,576343
7164,4,5105
7165,6,983711
7166,10,6159043A29
7167,4,AB4A
7168,5,15626
7169,6,352101
7170,4,0B1B
7171,5,B038B
7172,9,35B204685
7173,3,474
7174,3,848
7175,8,015B8690
7176,9,576A38905
7177,4,08B8
7178,5,72B57
7179,8,5AB92101
7180,3,191
7181,9,651A0B386
7182,6,820366
7183,6,019366
7184,7,3102BA2
7185,5,36422
7186,5,53285
7187,4,2433
7188,5,B569B
7189,7,9136749
7190,8,081943A8
7191,3,9A9
7192,8,80AB1255
7193,5,41B55
7194,8,76B94839
7195,7,5BA632B
7196,3,155
7197,7,301B95B
7198,7,9672A02
7199,8,61842A0A
7200,4,6BA6
7201,3,B88
7202,13,4BA0687291356
7203,8,90482732
7204,7,359B409
7205,5,78211
7206,7,3127957
7207,6,216A72
7208,7,16B07A7
7209,6,625495
7210,6,2B8302
7211,6,8A4303
7212,4,9679
7213,3,393
7214,5,13877
7215,7,2807A3A
7216,3,343
7217,2,77
7218,7,39260B2
7219,5,7B2AB
7220,8,47953267
7221,9,897352643
7222,6,B50140
7223,6,5421A4
7224,9,063748A97
7225,9,32A1B5808
7226,3,959
7227,5,60B56
7228,8,13097588
7229,5,64101
7230,9,2031A5B88
7231,7,7028434
7232,11,5801A6B4925
7233,3,3AA
7234,7,B5A230B
7235,2,55
7236,8,AB368200
7237,9,25B309649
7238,5,903BB
7239,9,395074212
7240,6,73B617
7241,6,536877
7242,8,4A907B3A
7243,13,2A654B9873015
7244,7,2419639
7245,7,28B4694
7246,6,597B87
7247,3,A4A
7248,7,59B8A69
7249,11,920A481B53A
7250,2,55
7251,3,595
7252,9,A1490B230
7253,8,35186404
7254,3,055
7255,5,31A4A
7256,5,268A2
7257,6,B40920
7258,10,74A12B9055
7259,8,429710A1
7260,8,23659700
7261,7,8937569
7262,3,477
7263,7,7B83696
7264,4,8A77
7265,8,0128A7B1
7266,7,A10B78B
7267,5,54707
7268,3,411
7269,8,4062B7A0
7270,2,55
7271,8,5493B164
7272,9,B84320698
7273,5,98A2A
7274,4,4533
7275,8,31098571
7276,10,387046BA53
7277,9,A31892B53
7278,5,76086
7279,7,16B05AA
7280,4,8A6A
7281,5,90433
7282,7,B649386
7283,10,9201847358
7284,6,17B858
7285,7,0A785B8
7286,9,654730A83
7287,5,7B69B
7288,6,490154
7289,6,82A1B8
7290,6,235B9B
7291,4,5A7A
7292,7,B183066
7293,4,1022
7294,4,4966
7295,4,2B55
7296,6,386958
7297,5,73927
7298,12,B967523A4181
7299,9,B368195A5
7300,3,9A9
7301,3,422
7302,8,563B7815
7303,5,32A5A
7304,10,065AB1894B
7305,6,7694B7
7306,7,2B378A7
7307,6,9745B5
7308,9,A8B21960A
7309,7,130BA6B
7310,4,9244
7311,10,49BA817361
7312,7,4950B2B
7313,6,601A86
7314,7,549BA11
7315,9,9B7413204
7316,9,A92741B33
7317,3,A7A
7318,7,B546926
7319,3,100
7320,4,4984
7321,4,2B32
7322,2,66
7323,13,370618B254A96
7324,4,3263
7325,9,7B259816B
7326,6,291877
7327,7,4B2106B
7328,7,AB5846B
7329,10,A016234791
7330,10,3B6A954816
7331,10,A753981400
7332,5,143B3
7333,9,895673AB3
7334,5,73454
7335,9,2451076A4
7336,4,2686
7337,5,80B30
7338,11,2608A3B7140
7339,8,16392703
7340,2,AA
7341,6,3027A0
7342,5,B6146
7343,8,0A5621B6
7344,10,5B421A6071
7345,2,11
7346,4,1A81
7347,4,B60B
7348,13,28945B0761A3A
7349,6,B34784
7350,3,030
7351,8,B08A3155
7352,3,040
7353,5,62812
7354,5,81077
7355,2,BB
7356,5,09B5B
7357,7,7B9A189
7358,7,4219A61
7359,5,B6186
7360,4,B484
7361,5,512AA
7362,3,0B0
7363,5,934B9
7364,5,18633
7365,9,54826A034
7366,4,64B6
7367,9,A10B74530
7368,9,09A314B88
7369,6,318B63
7370,7,A1047BB
7371,4,2B99
7372,9,1B038A595
7373,7,375A646
7374,6,257A12
7375,5,856B6
7376,9,14B683A0A
7377,5,30193
7378,5,86156
7379,8,0789A5B8
7380,7,4823B00
7381,7,B931243
7382,9,5A2934808
7383,5,80A28
7384,4,7699
7385,8,18025A91
7386,5,B0A20
7387,5,6AB26
7388,5,54134
7389,5,83424
7390,4,BA66
7391,5,56399
7392,3,6A6
7393,4,A366
7394,5,048B8
7395,7,2A710B2
7396,7,7309565
7397,5,21383
7398,8,81A53968
7399,4,6B56
7400,4,6744
7401,5,53977
7402,3,966
7403,5,49121
7404,9,89453A679
7405,5,132A2
7406,7,B63A05B
7407,4,1655
7408,7,248B604
7409,6,036181
7410,9,394B60520
7411,3,A77
7412,6,B25808
7413,7,7496539
7414,9,793A85622
7415,6,19A04A
7416,3,244
7417,11,15396B0A481
7418,8,7A601520
7419,6,B05A40
7420,2,22
7421,3,050
7422,4,8A58
7423,4,1877
7424,2,AA
7425,2,66
7426,6,279389
7427,8,70236B83
7428,9,79180A422
7429,5,4A322
7430,3,060
7431,7,8179458
7432,9,846A25373
7433,8,82769B49
7434,8,17A690BB
7435,3,131
7436,2,BB
7437,5,73107
7438,7,6738018
7439,9,42905A879
7440,8,93A61786
7441,2,AA
7442,11,A06485312BA
7443,7,B6207AA
7444,9,1B9207867
7445,3,020
7446,9,572A86B4A
7447,2,77
7448,4,60BB
7449,4,B73B
7450,8,145683B1
7451,9,5620A9B8A
7452,5,46A06
7453,6,24A388
7454,10,83601579A3
7455,5,10930
7456,7,796B3A6
7457,3,B2B
7458,7,102A761
7459,3,433
7460,8,A8B5431B
7461,9,59A610831
7462,3,6A6
7463,5,18691
7464,10,2108B34560
7465,4,9A59
7466,6,834077
7467,6,6A834A
7468,4,8BA8
7469,6,0A7B40
7470,8,1B209681
7471,9,02A731B90
7472,3,101
7473,10,14803B9560
7474,6,8357A8
7475,7,9403818
7476,8,63512901
7477,2,55
7478,6,4B79A9
7479,3,858
7480,6,60A896
7481,6,2A0B1A
7482,4,8B66
7483,6,AB2702
7484,8,9285B135
7485,3,B5B
7486,7,3850970
7487,6,A92655
7488,8,46B37086
7489,7,9281757
7490,6,268ABB
7491,4,1B99
7492,4,6B11
7493,3,303
7494,8,453A6175
7495,7,3157927
7496,7,04B81AA
7497,8,518A6424
7498,6,597822
7499,6,532949
7500,4,3155
7501,7,9B613A9
7502,7,1843564
7503,5,0B688
7504,5,9A7BA
7505,5,B7257
7506,11,4A6395210BA
7507,5,96377
7508,6,A90829
7509,9,57418B021
7510,9,53A6729B6
7511,2,55
7512,2,99
7513,8,845B9A77
7514,8,B23A817A
7515,7,B6534AA
7516,6,3A947A
7517,6,15B721
7518,8,5A086433
7519,5,19301
7520,6,215901
7521,5,29569
7522,2,BB
7523,6,5A1787
7524,7,A3892BA
7525,8,24A17352
7526,10,9A128437B3
7527,2,00
7528,9,918206748
7529,9,317A045B0
7530,7,59A76B9
7531,4,89BB
7532,7,45AB825
7533,4,5715
7534,11,3B9861A5425
7535,5,37013
7536,8,9A761827
7537,11,758A910B62B
7538,8,73A90242
7539,6,58A707
7540,5,A4511
7541,7,15480A0
7542,9,4157BA26A
7543,10,39B02465A2
7544,2,00
7545,6,A43793
7546,2,00
7547,4,A95A
7548,4,03B0
7549,7,5370494
7550,6,A3B103
7551,5,43595
7552,4,A434
7553,7,769A21A
7554,10,829B056A75
7555,5,6A42A
7556,5,452B4
7557,2,BB
7558,8,72934B54
7559,8,1B863A41
7560,6,148505
7561,5,7B855
