session_id,x,sequence_codes
6475,2,BB
6476,5,52B85
6477,6,81B601
6478,2,BB
6479,3,141
6480,3,4A4
6481,8,26475AB4
6482,2,99
6483,7,A43B20A
6484,5,6A24A
6485,9,847601255
6486,8,7B923609
6487,2,00
6488,3,626
6489,6,916056
6490,9,9B2758408
6491,9,435170BA1
6492,5,0B7A7
6493,6,07A646
6494,2,88
6495,3,A88
6496,6,42A652
6497,3,977
6498,9,A65910747
6499,4,3585
6500,8,164B9733
6501,2,11
6502,5,0A433
6503,6,710494
6504,7,9A64303
6505,5,A896A
6506,6,5B23A2
6507,10,32A715B485
6508,9,20416A9B9
6509,4,A122
6510,2,66
6511,2,77
6512,5,4B87B
6513,6,486704
6514,4,7181
6515,5,07313
6516,5,45014
6517,2,66
6518,4,1422
6519,9,7648A5216
6520,4,5B25
6521,5,5A40A
6522,2,AA
6523,2,77
6524,5,34898
6525,7,163AB9A
6526,5,02955
6527,5,2B878
6528,4,45B4
6529,8,639A1522
6530,6,2A9389
6531,5,A71B7
6532,5,A329A
6533,8,A0415291
6534,9,B2830A952
6535,5,A560A
6536,5,3A868
6537,6,5B0165
6538,4,50AA
6539,5,27517
6540,3,900
6541,3,959
6542,5,67237
6543,3,848
6544,5,01399
6545,6,831961
6546,6,05A985
6547,3,272
6548,7,AB45377
6549,6,8A7544
6550,10,4738061A54
6551,3,717
6552,5,AB31B
6553,3,300
6554,4,1585
6555,3,244
6556,4,0A80
6557,8,439B7563
6558,9,5084169A4
6559,4,4288
6560,5,B4191
6561,2,77
6562,6,274808
6563,7,57B2042
6564,4,A69A
6565,4,5A0A
6566,8,25387BA5
6567,7,B71A427
6568,6,783647
6569,3,244
6570,9,8410A76B6
6571,3,303
6572,6,064585
6573,4,5323
6574,4,3292
6575,5,51878
6576,7,B628048
6577,4,1844
6578,5,5AB4B
6579,8,751A0B4A
6580,5,142B2
6581,7,B70A98A
6582,6,617846
6583,4,A644
6584,5,24909
6585,5,62976
6586,3,277
6587,4,72B2
6588,5,0BA33
6589,4,3613
6590,5,7B262
6591,7,A632898
6592,2,AA
6593,2,33
6594,6,627BA6
6595,6,934819
6596,9,B41205974
6597,6,638B46
6598,2,88
6599,8,84521ABA
6600,5,47606
6601,5,48958
6602,5,250AA
6603,4,2646
6604,6,AB1461
6605,8,804B7164
6606,6,38BA78
6607,4,1878
6608,2,88
6609,10,601824AB58
6610,5,09B6B
6611,2,AA
6612,4,3753
6613,5,B2711
6614,2,55
6615,6,607826
6616,6,214632
6617,7,1342851
6618,4,71A1
6619,6,654A11
6620,7,71A9B57
6621,7,4A69727
6622,6,347A63
6623,5,185B1
6624,8,290638A3
6625,8,A75612B6
6626,3,544
6627,5,84252
6628,8,725960B5
6629,4,0833
6630,7,2485AB5
6631,2,33
6632,5,9A84A
6633,3,A66
6634,4,2A8A
6635,5,0B411
6636,4,5B8B
6637,6,64B131
6638,6,B826A2
6639,8,64350210
6640,6,075199
6641,5,B5435
6642,6,3867A8
6643,5,0A7BA
6644,3,585
6645,5,03B10
6646,9,894315A65
6647,8,28705BAB
6648,4,54BB
6649,4,4A6A
6650,6,403525
6651,3,929
6652,6,7319B7
6653,5,716B7
6654,3,577
6655,6,673522
6656,5,9A055
6657,9,7314A8955
6658,4,AB11
6659,9,274501B9B
6660,3,373
6661,6,536B85
6662,2,88
6663,2,BB
6664,5,78919
6665,2,11
6666,5,A0B30
6667,7,7482394
6668,4,3503
6669,4,7499
6670,4,9377
6671,4,B98B
6672,5,9A47A
6673,6,754B66
6674,5,89100
6675,3,B6B
6676,5,1B421
6677,4,3959
6678,4,A13A
6679,5,64276
6680,5,28B77
6681,7,268B939
6682,4,6A2A
6683,5,842A4
6684,5,82A33
6685,3,464
6686,9,87396B545
6687,6,0845AA
6688,6,189069
6689,7,76A3050
6690,5,8B4A8
6691,6,062311
6692,5,86B7B
6693,2,44
6694,4,39BB
6695,4,2131
6696,6,479B57
6697,9,B54713A8A
6698,3,838
6699,5,95A65
6700,3,383
6701,2,88
6702,2,88
6703,3,737
6704,3,B7B
6705,9,72B019655
6706,3,989
6707,7,9270A57
6708,10,105A4B2373
6709,5,08393
6710,4,5BAA
6711,4,A14A
6712,6,961404
6713,3,4AA
6714,6,913544
6715,5,AB96B
6716,5,610A1
6717,5,7A93A
6718,9,38A5421B3
6719,4,0420
6720,3,727
6721,6,9A2070
6722,2,AA
6723,7,A4053BA
6724,11,A5306821796
6725,7,8A69458
6726,5,13761
6727,3,A55
6728,3,388
6729,3,922
6730,6,637046
6731,4,AB44
6732,3,599
6733,4,A544
6734,6,BA7010
6735,3,808
6736,3,899
6737,5,78353
6738,2,22
6739,4,1969
6740,4,5625
6741,2,55
6742,9,645103282
6743,6,946818
6744,5,5A4B5
6745,3,488
6746,6,690430
6747,7,2568131
6748,6,7B0633
6749,8,3B541975
6750,6,32B842
6751,7,4029780
6752,3,0BB
6753,7,1A64891
6754,7,5208692
6755,7,302A452
6756,5,208B8
6757,6,B956A5
6758,3,477
6759,5,19373
6760,5,2A19A
6761,5,5A02A
6762,7,3675415
6763,7,1659345
6764,8,A315B023
6765,6,19B288
6766,4,A45A
6767,4,4B04
6768,3,010
6769,9,25431B901
6770,4,9B59
6771,4,3A9A
6772,3,9AA
6773,9,31642A783
6774,3,727
6775,6,15A371
6776,5,35423
6777,6,82A372
6778,3,288
6779,4,BA55
6780,5,2A911
6781,7,8503A93
6782,9,965387149
6783,6,940A64
6784,4,2181
6785,4,6706
6786,4,0565
6787,9,B57143808
6788,2,99
6789,2,22
6790,3,202
6791,6,B29A66
6792,4,65AA
6793,4,4B33
6794,6,709363
6795,7,64A5383
6796,6,B5364B
6797,4,4800
6798,3,242
6799,4,A355
6800,2,66
6801,7,46B2712
6802,5,59161
6803,4,2787
6804,6,142581
6805,3,311
6806,4,4684
6807,11,4368B217908
6808,3,800
6809,4,2767
6810,8,3709B283
6811,3,1BB
6812,5,4A797
6813,2,11
6814,4,7616
6815,6,647124
6816,2,AA
6817,4,5266
6818,5,34822
6819,3,535
6820,5,56288
6821,3,727
6822,6,60A949
6823,7,42B98A2
6824,3,464
6825,6,B24166
6826,5,83277
6827,4,8028
6828,4,B010
6829,4,6808
6830,4,6484
6831,6,A75B9B
6832,2,44
6833,5,25044
6834,9,A291573B7
6835,6,9B2152
6836,4,1855
6837,4,49B9
6838,5,A6B4A
6839,5,48378
6840,6,075347
6841,2,BB
6842,4,6156
6843,4,32B2
6844,6,2567AA
6845,4,7A2A
6846,5,93603
6847,4,3600
6848,5,03727
6849,4,A066
6850,2,33
6851,10,A4B0687918
6852,7,6279852
6853,7,9B76457
6854,3,010
6855,5,08460
6856,6,849100
6857,2,55
6858,4,4655
6859,11,8A147350260
6860,6,BA456A
6861,2,66
6862,5,3B044
6863,8,728A6199
6864,3,323
6865,4,9727
6866,2,BB
6867,4,1481
6868,4,28B2
6869,5,12949
6870,3,3A3
6871,5,A5B4B
6872,6,9A8733
6873,6,20B142
6874,6,4A2353
6875,3,311
6876,2,11
6877,5,13B66
6878,2,77
6879,5,58909
6880,2,88
6881,9,1469835B6
6882,4,7537
6883,2,33
6884,8,4A8905B5
6885,2,44
6886,2,11
6887,5,47A6A
6888,6,93BA2A
6889,7,70A4B27
6890,7,A839711
6891,4,8633
6892,4,B166
6893,6,9B5049
6894,5,A932A
6895,6,AB3070
6896,5,42914
6897,3,0AA
6898,5,38758
6899,5,76252
6900,5,02A1A
6901,4,B747
6902,6,B16031
6903,6,BA523A
6904,6,B0A755
6905,4,2575
6906,4,12B2
6907,4,6535
6908,9,548AB269A
6909,2,33
6910,6,B20352
6911,3,161
6912,6,0B1430
6913,5,53212
6914,7,35B0243
6915,8,5879A4B7
6916,6,296542
6917,5,6B52B
6918,6,7A6187
6919,2,66
6920,4,9519
6921,8,089B3273
6922,5,68522
6923,3,866
6924,6,4A3B64
6925,5,19464
6926,5,56B7B
6927,7,24387A3
6928,3,B2B
6929,8,278564B6
6930,5,08399
6931,4,2A88
6932,6,378101
6933,6,5B904B
6934,3,525
6935,5,29A44
6936,4,8600
6937,4,7959
6938,6,724919
6939,4,2A88
6940,4,5AB5
6941,4,7155
6942,3,9B9
6943,4,8255
6944,3,800
6945,2,88
6946,4,0450
6947,2,00
6948,5,B6A3A
6949,4,B4A4
6950,6,142581
6951,4,7947
6952,7,0871B38
6953,6,713A44
6954,2,00
6955,5,74959
6956,6,0A7437
6957,4,0A99
6958,2,AA
6959,4,54B4
6960,6,BA845B
6961,3,B5B
6962,8,986A4106
6963,7,5418A71
6964,4,3262
6965,3,606
6966,7,B715397
6967,3,A9A
6968,3,343
6969,7,54A8717
6970,7,7901688
6971,3,344
6972,4,9A59
6973,7,9A84313
6974,9,572816437
6975,3,155
6976,7,340B26B
6977,2,88
6978,8,A0178322
6979,4,0577
6980,4,0A9A
6981,3,818
6982,8,642A1056
6983,2,22
6984,5,24A14
6985,6,2A5944
6986,5,5A767
6987,6,913571
6988,5,168B8
6989,4,5877
6990,7,93142AA
6991,8,87BA250B
6992,4,7626
6993,5,20A8A
6994,3,933
6995,7,AB78255
6996,5,32808
6997,6,768047
6998,3,866
6999,5,871AA
7000,4,5825
7001,9,9865A4020
7002,3,233
7003,3,383
7004,6,615399
7005,11,B914352A782
7006,6,821348
7007,7,2608747
7008,3,BAA
7009,4,0A99
7010,5,05395
7011,8,AB781565
7012,7,6571925
7013,3,737
7014,2,88
7015,4,7167
7016,7,52B1A91
7017,7,85B9022
7018,6,529433
7019,2,66
7020,9,A5286471A
7021,4,3020
7022,4,6077
7023,2,11
7024,9,946821372
7025,7,0B42151
7026,4,28BB
7027,4,3454
7028,5,B1575
7029,7,3A6B72A
7030,2,33
7031,4,35B3
7032,6,683202
7033,6,147900
7034,2,55
7035,9,28B607430
7036,3,6A6
7037,3,100
7038,6,523912
7039,7,7A9B30A
7040,7,A590363
7041,5,9B62B
7042,4,7A27
7043,4,2832
7044,5,95289
7045,4,9019
7046,4,A343
7047,2,22
7048,7,8160531
7049,4,8B00
7050,2,55
7051,8,A30457B4
7052,6,65A136
7053,3,9B9
7054,2,BB
7055,6,B75969
7056,6,905B11
7057,2,44
7058,5,7B627
7059,2,00
7060,8,82406374
7061,7,8935400
7062,6,412797
7063,3,151
7064,5,57945
7065,5,A032A
7066,4,B6AA
7067,3,955
7068,5,970B0
7069,3,988
7070,3,922
7071,8,A2496877
7072,5,02388
7073,4,34A4
7074,7,A1B028A
7075,7,57A38B3
7076,4,76AA
7077,7,270B957
7078,5,56B95
7079,7,5A014B1
7080,6,6B39A9
7081,8,B9843A68
7082,4,58A8
7083,9,079823A5A
7084,5,B5A0A
7085,5,89A28
7086,6,23B51B
7087,9,4A387B65A
7088,6,B02940
7089,6,2B3655
7090,6,5B0675
7091,2,44
7092,4,0585
7093,7,8165395
7094,8,68572406
7095,7,7659486
7096,6,4125A4
7097,5,214A1
7098,4,7122
7099,3,A22
7100,4,1656
7101,3,5A5
7102,5,45212
7103,6,5B9A8B
7104,4,3B7B
7105,3,6AA
7106,4,9BAA
7107,6,A2B10A
7108,3,388
7109,3,322
7110,4,7424
7111,3,2AA
7112,8,AB01849B
7113,4,B90B
7114,6,85B3A3
7115,6,390B43
7116,2,55
7117,4,8458
7118,6,56A700
7119,4,98B8
7120,6,A208B2
7121,6,829B48
7122,5,54A05
7123,5,29313
7124,5,2AB8A
7125,5,17B33
7126,9,A41076252
7127,7,AB08166
7128,6,B560AA
7129,5,04B14
7130,3,414
7131,5,02860
7132,5,97687
7133,6,B95109
7134,7,0783457
7135,7,296A188
7136,3,577
7137,7,2B61744
7138,3,1BB
7139,4,7BA7
7140,6,806A5A
7141,3,600
7142,3,B5B
7143,5,09838
7144,3,466
7145,9,A21537087
7146,3,A5A
7147,4,3676
7148,5,650B6
7149,6,216796
7150,3,3B3
7151,4,2472
7152,4,45B5
7153,5,B7457
7154,6,BA9369
7155,2,66
7156,6,185201
7157,5,23455
7158,7,3B7485B
7159,3,A00
7160,6,A45202
7161,6,A3461A
7162,2,33
7163,4,2686
7164,9,914768536
7165,3,988
7166,3,B33
7167,5,35B66
7168,6,613A77
7169,4,9844
7170,7,A253808
7171,6,140521
7172,4,A717
7173,6,A97217
7174,5,41751
7175,5,273A2
7176,7,3815699
7177,2,88
7178,7,3521891
7179,2,BB
7180,6,109B40
7181,5,654A4
7182,4,2ABB
7183,4,9877
7184,6,021A72
7185,6,8072A8
7186,6,4B2A14
7187,7,1BA6071
7188,5,B6500
7189,4,9029
7190,6,7A3247
7191,2,66
7192,4,7599
7193,2,00
7194,3,4B4
7195,6,240A54
7196,4,0B30
7197,7,A2B4792
7198,6,5942B5
7199,6,B645A6
7200,4,B08B
7201,8,3089B519
7202,5,026B2
7203,5,7A20A
7204,3,A77
7205,3,262
7206,7,80A2478
7207,2,55
7208,7,2095818
7209,6,8A2932
7210,4,3565
7211,6,369A73
7212,5,504A5
7213,6,51B787
7214,3,414
7215,4,86B8
7216,3,411
7217,5,9B379
7218,4,3606
7219,5,862BB
7220,3,466
7221,4,6396
7222,7,4B6A98A
7223,3,4AA
7224,6,624A99
7225,8,B5201962
7226,7,6234B1B
7227,4,8B0B
7228,7,3521972
7229,4,1484
7230,6,1620AA
7231,6,81A298
7232,4,1B7B
7233,7,04A3177
7234,5,06810
7235,3,404
7236,8,056B97A5
7237,4,2055
7238,6,A04594
7239,8,48320B72
7240,6,2B0A30
7241,7,4B036A4
7242,3,B6B
7243,8,35201B77
7244,6,3754A4
7245,4,B47B
7246,5,01676
7247,3,030
7248,8,243108B8
7249,4,BA8A
7250,3,866
7251,4,3713
7252,4,A595
7253,4,81BB
7254,3,855
7255,7,809BA39
7256,3,848
7257,8,70529818
7258,2,66
7259,5,A0323
7260,2,22
7261,3,979
7262,6,0316B6
7263,7,280B340
7264,5,A7B9B
7265,5,92B77
7266,5,56845
7267,7,A397022
7268,3,B99
7269,6,A8B078
7270,3,622
7271,4,5945
7272,6,56A89A
7273,5,19A8A
7274,6,3B9606
7275,5,A82BA
7276,3,757
7277,5,5A388
7278,7,3865293
7279,5,59A75
7280,6,463ABA
7281,7,429A155
7282,7,71A8921
7283,6,681571
7284,5,562A6
7285,7,59B2412
7286,6,018250
7287,4,3464
7288,3,4A4
7289,6,3712A2
7290,7,827B542
7291,3,A4A
7292,6,941764
7293,4,0577
7294,3,747
7295,5,B0282
7296,6,7B35AB
7297,3,ABA
7298,6,B39109
7299,6,907B47
7300,4,9529
7301,4,15BB
7302,7,3480923
7303,7,A4B2352
7304,5,05211
7305,5,920AA
7306,5,6B836
7307,5,52692
7308,7,6239A8A
7309,5,B6206
7310,4,98B9
7311,6,029A49
7312,4,4294
7313,3,494
7314,3,855
7315,4,4A0A
7316,5,67BAA
7317,4,6726
7318,3,A4A
7319,8,92631B7B
7320,9,9472301B3
7321,5,32787
7322,8,58937125
7323,3,9BB
7324,3,858
7325,6,B0793B
7326,5,6A818
7327,4,BA5B
7328,3,055
7329,3,311
7330,6,761399
7331,7,B613A91
7332,7,A3B158B
7333,6,415095
7334,7,A521707
7335,4,4766
7336,4,3153
7337,3,A99
7338,6,9508B0
7339,7,57B6929
7340,5,9A16A
7341,2,77
7342,2,44
7343,5,15070
7344,7,A780565
7345,5,23455
7346,5,B7597
7347,8,3A926516
7348,5,047AA
7349,7,6BA9726
7350,7,0A64190
7351,5,26A88
7352,7,6582939
7353,6,74B607
7354,7,7A81031
7355,5,B40AB
7356,6,2B714B
7357,3,5AA
7358,4,A373
7359,5,A7B9B
7360,8,251A8342
7361,4,3B77
7362,9,5637840B5
7363,4,2404
7364,3,355
7365,4,A15A
7366,4,A454
7367,5,398B9
7368,3,B22
7369,3,911
7370,7,2894518
7371,6,902544
7372,6,A52485
7373,6,B04780
7374,3,313
7375,2,00
7376,7,98AB419
7377,8,52A076B5
7378,4,6A44
7379,8,3A182752
7380,9,439752A13
7381,8,6A5094B5
7382,6,1042B4
7383,3,050
7384,2,11
7385,5,B17AA
7386,2,22
7387,5,B1A4A
7388,3,7A7
7389,4,2188
7390,4,A090
7391,5,07127
7392,3,A3A
7393,4,0760
7394,3,161
7395,5,768A7
7396,3,100
7397,6,465077
7398,5,85495
7399,7,207B85B
7400,9,867209459
7401,2,99
7402,3,433
7403,4,3700
7404,4,A18A
7405,8,B9857437
7406,3,494
7407,4,96B9
7408,4,6144
7409,5,A29B9
7410,8,4AB39013
7411,6,092A52
7412,8,A26591B2
7413,3,2B2
7414,6,75AB33
7415,4,9349
7416,4,5605
7417,3,455
7418,4,1252
7419,6,237181
7420,4,5262
7421,5,759BB
7422,4,03BB
7423,3,595
7424,5,410A4
7425,7,2931542
7426,5,748A8
7427,3,B22
7428,6,9B1585
7429,8,B1396729
7430,5,0B2A2
7431,5,A86BB
7432,4,6376
7433,3,344
7434,5,43094
7435,4,4277
7436,3,B0B
7437,4,6900
7438,6,03A949
7439,3,A11
7440,5,A9B55
7441,4,7212
7442,5,63A00
7443,5,65200
7444,3,2BB
7445,4,4292
7446,7,260A186
7447,5,34764
7448,4,03B3
7449,5,34B7B
7450,3,282
7451,3,5AA
7452,5,5B020
7453,3,2B2
7454,5,54911
7455,6,7B9589
7456,4,0363
7457,6,B39A73
7458,4,0520
7459,7,AB6315A
7460,5,60136
7461,6,394789
7462,3,202
7463,4,57A7
7464,3,272
7465,6,271602
7466,5,B0464
7467,5,A03B0
7468,6,7B9257
7469,6,523742
7470,6,694216
7471,6,621342
7472,3,344
7473,6,437022
7474,5,40634
7475,5,03840
7476,9,51A86B726
7477,8,6523B842
7478,3,B2B
7479,6,530787
7480,6,067B27
7481,4,7B22
7482,5,26377
7483,5,386BB
7484,9,A90586415
7485,4,59BB
7486,4,9477
7487,4,36A3
7488,4,2362
7489,5,35080
7490,3,1A1
7491,9,13B40A277
7492,3,5BB
7493,6,782B02
7494,4,4A04
7495,4,B300
7496,4,2512
7497,5,941A4
7498,6,432599
7499,6,B53693
7500,6,893A53
7501,6,54A911
7502,3,822
7503,6,B40754
7504,2,66
7505,10,A50214B633
7506,7,05B8944
7507,6,7038AA
7508,4,98BB
7509,7,3481A94
7510,6,5B8022
7511,4,7ABA
7512,6,503493
7513,6,B9A373
7514,4,8B11
7515,6,36A818
7516,3,3B3
7517,3,747
7518,4,7191
7519,5,83979
7520,5,051A0
7521,8,54B63283
7522,6,16BA81
7523,7,0172858
7524,4,2868
7525,5,BA86A
7526,6,520ABA
7527,8,64182378
7528,2,AA
7529,4,4564
7530,8,438A176A
7531,5,80177
7532,3,566
7533,5,28101
7534,3,595
7535,6,903B70
7536,5,A816A
7537,2,22
7538,2,11
7539,7,B456787
7540,3,828
7541,8,8A1952BB
7542,8,09618356
7543,4,7244
7544,4,7687
7545,6,B7034B
7546,7,01B8393
7547,3,622
7548,6,1092A9
7549,7,540A1B0
7550,4,AB66
7551,2,11
7552,5,97044
7553,2,33
7554,6,0A7487
7555,4,0744
7556,2,AA
7557,5,3B6A3
7558,4,7344
7559,6,1536BB
7560,10,5BA1074922
7561,5,62377
7562,4,3A73
7563,5,2A488
7564,5,81466
7565,8,97A456B7
7566,6,4A8078
7567,4,A655
7568,5,52305
7569,7,7348207
7570,4,6188
7571,8,96520377
7572,4,5A2A
7573,4,4694
7574,3,525
7575,6,982B1B
7576,2,00
7577,8,78162455
7578,6,B69737
7579,2,77
7580,5,A3263
7581,6,41A585
7582,2,44
7583,4,6200
7584,7,7609456
7585,2,22
7586,3,030
7587,5,74A88
7588,5,27544
7589,4,4966
7590,5,32892
7591,3,ABA
7592,6,7608B6
7593,4,A699
7594,10,23104987A2
7595,2,BB
7596,4,BA0A
7597,7,5237943
7598,7,2B40911
7599,9,124B36593
7600,7,19A8451
7601,5,14A3A
7602,3,090
7603,4,92A9
7604,3,011
7605,7,741A291
7606,7,0376A13
7607,6,302191
7608,6,409864
7609,8,53B70215
7610,5,5A265
7611,6,27A8BB
7612,7,A46B954
7613,7,6218731
7614,5,94089
7615,3,6B6
7616,4,8B44
7617,5,A1B21
7618,6,180399
7619,5,962BB
7620,8,A1249752
7621,4,98AA
7622,7,16480AA
7623,5,76855
7624,4,7B66
7625,5,04194
7626,6,6B7343
7627,3,B8B
7628,9,3B9A8154B
7629,6,3429A2
7630,6,9B8479
7631,3,266
7632,5,842B2
7633,9,94A362102
7634,6,640B1B
7635,3,626
7636,7,4052AB4
7637,3,255
7638,4,1B6B
7639,3,797
7640,6,568B06
7641,5,7B644
7642,6,157367
7643,5,62877
7644,3,377
7645,4,9B00
7646,5,527B7
7647,9,076A239B0
7648,8,18234051
7649,3,622
7650,5,01921
7651,5,70860
7652,5,AB344
7653,2,66
7654,2,88
7655,7,1675325
7656,4,2955
7657,7,7281B97
7658,6,302B82
7659,4,27AA
7660,3,011
7661,3,988
7662,4,6726
7663,5,43600
7664,6,198272
7665,6,6948A9
7666,3,955
7667,2,66
7668,4,B121
7669,8,94B65105
7670,3,626
7671,7,0238593
7672,4,4606
7673,5,90B8B
7674,8,35781621
7675,5,24B04
7676,4,A811
7677,5,35797
7678,3,188
7679,3,311
7680,4,B94B
7681,8,107A3484
7682,6,26B182
7683,5,A235A
7684,6,943711
7685,6,0624B4
7686,5,72182
7687,9,96A250B88
7688,4,0585
7689,3,B55
7690,3,B88
7691,6,32A052
7692,7,654B177
7693,6,B60846
7694,8,46185A06
7695,4,1488
7696,3,646
7697,5,71841
7698,7,B895166
7699,8,41A97501
7700,7,208B4A0
7701,4,0699
7702,5,09747
7703,6,749B11
7704,2,AA
7705,4,5030
7706,5,15722
7707,4,9739
7708,8,5294BA00
7709,4,1377
7710,4,63A3
7711,3,646
7712,4,43A4
7713,7,1A64786
7714,6,701A41
7715,7,19BA464
7716,8,98317409
7717,6,286A11
7718,4,2592
7719,5,92383
7720,3,121
7721,9,92B0A486B
7722,6,B62982
7723,8,9B540388
7724,8,79218545
7725,6,6B0422
7726,5,971A7
7727,5,42500
7728,5,36B5B
7729,6,380711
7730,6,9A54B9
7731,8,09B4A255
7732,7,AB9372B
7733,7,A471934
7734,2,33
7735,5,460AA
7736,5,26838
7737,4,74BB
7738,3,828
7739,7,467A187
7740,4,8A4A
7741,3,744
7742,4,6B9B
7743,7,1257BA2
7744,6,425366
7745,5,15477
7746,6,48B51B
7747,5,86202
7748,4,6788
7749,4,BA55
7750,5,04755
7751,3,5B5
7752,5,731A3
7753,3,747
7754,6,5B6145
7755,6,096A76
7756,3,099
7757,2,77
7758,5,075AA
7759,7,5912049
7760,6,0B2890
7761,8,18B039A3
7762,4,8A1A
7763,4,4B84
7764,7,6891036
7765,4,0455
7766,6,6381A1
7767,8,83567A26
7768,3,044
7769,5,10A9A
7770,8,21635901
7771,7,69A071A
7772,6,8A0B58
7773,6,085949
7774,6,B49674
7775,3,755
7776,7,05179AA
7777,7,0746B9B
7778,5,46755
7779,4,5935
7780,8,38A65216
7781,5,91689
7782,5,74311
7783,2,88
7784,3,088
7785,6,162040
7786,2,AA
7787,5,B78A7
7788,4,0650
7789,8,72198A6A
7790,4,B466
7791,4,6323
7792,4,23A2
7793,6,693A09
7794,8,927318B7
7795,3,A77
7796,5,A9767
7797,5,B7507
7798,4,A949
7799,4,A7BB
7800,7,7652046
7801,5,A3473
7802,5,16891
7803,7,5380A78
7804,5,07411
7805,6,8BA211
7806,9,203641B54
7807,6,862976
7808,5,A937A
7809,2,33
7810,3,838
7811,7,547A989
7812,4,2602
7813,4,61A1
7814,4,6477
7815,6,739049
7816,4,9B88
7817,5,59010
7818,3,9A9
7819,4,8758
7820,7,4A507B7
7821,7,B149838
7822,5,93B1B
7823,5,60586
7824,5,29B0B
7825,2,55
7826,8,4086A5B0
7827,6,85B248
7828,6,52B875
7829,3,822
7830,7,2158A00
7831,8,A5129363
7832,4,6211
7833,4,03A3
7834,3,6B6
7835,4,7686
7836,5,17B47
7837,6,A20B88
7838,7,7384A18
7839,5,8B050
7840,7,9641A22
7841,6,62A171
7842,3,535
7843,5,74034
7844,4,2711
7845,7,928A46A
7846,6,02A797
7847,3,2B2
7848,8,68427358
7849,4,5315
7850,4,4959
7851,3,616
7852,5,1AB33
7853,5,68B08
7854,4,1401
7855,7,873B212
7856,7,B431588
7857,2,88
7858,4,B2A2
7859,5,43A7A
7860,9,6A9312401
7861,5,B6577
7862,5,63525
7863,7,3058B66
7864,2,AA
7865,6,239B72
7866,5,78438
7867,2,AA
7868,7,B7A2090
7869,4,9059
7870,8,67214399
7871,4,9B11
7872,3,898
7873,6,0B5435
7874,4,4212
7875,6,723BA2
7876,4,1A55
7877,7,5942B09
7878,3,4B4
7879,6,AB0244
7880,6,1A8626
7881,7,64A7914
7882,7,9B05233
7883,3,262
7884,6,7920AA
7885,3,466
7886,9,49673B282
7887,4,2133
7888,2,44
7889,5,23B66
7890,5,3A983
7891,5,90868
7892,5,03B93
7893,3,868
7894,5,213BB
7895,3,277
7896,4,6144
7897,7,6B25415
7898,3,525
7899,2,22
7900,7,285A372
7901,6,847B55
7902,5,34799
7903,3,373
7904,2,00
7905,7,42AB704
7906,4,3543
7907,4,B272
7908,4,BA8B
7909,6,720494
7910,8,13B82062
7911,6,56BA25
7912,3,288
7913,3,858
7914,6,713827
7915,5,1BA55
7916,5,45104
7917,3,399
7918,2,88
7919,5,A4833
7920,7,B694088
7921,3,565
7922,4,2752
7923,8,8A567907
7924,4,5425
7925,6,527B32
7926,4,A7B7
7927,7,A923813
7928,3,737
7929,7,9032789
7930,4,6046
7931,4,1066
7932,6,963023
7933,6,167B44
7934,5,09131
7935,3,566
7936,6,58B0AB
7937,7,1034676
7938,3,9AA
7939,5,93868
7940,4,B35B
7941,7,835B4A8
7942,7,2A60B86
7943,5,BA828
7944,7,680AB22
7945,3,080
7946,3,688
7947,5,3B14B
7948,6,354299
7949,3,828
7950,4,B411
7951,4,2B5B
7952,5,5B015
7953,7,5249033
7954,2,88
7955,2,22
7956,5,A9159
7957,5,64255
7958,2,AA
7959,5,68276
7960,6,4537A3
7961,3,696
7962,3,202
7963,4,1A4A
7964,5,92459
7965,5,74B27
7966,4,4595
7967,3,A0A
7968,3,366
7969,3,080
7970,7,3895A00
7971,3,711
7972,4,7525
7973,4,2955
7974,5,69877
7975,7,34057AA
7976,3,688
7977,3,131
7978,3,858
7979,5,B9A19
7980,3,989
7981,7,9706A10
7982,2,66
7983,7,9A06383
7984,3,010
7985,2,55
7986,3,525
7987,6,31B69B
7988,5,17927
7989,3,9A9
7990,2,55
7991,2,33
7992,3,5AA
7993,2,00
7994,3,799
7995,7,B2581AA
7996,5,03515
7997,5,3A21A
7998,5,AB199
7999,4,A81A
8000,6,6B2044
8001,9,9136547A9
8002,8,952B8319
8003,5,45704
8004,7,5236A4A
8005,5,74B34
8006,4,2B88
8007,4,8918
8008,4,0822
8009,6,94A264
8010,6,531743
8011,7,24B05A2
8012,2,77
8013,5,32141
8014,2,66
8015,4,0470
8016,8,0B489758
8017,3,161
8018,7,862B376
8019,4,8A08
8020,5,52099
8021,2,88
8022,3,400
8023,3,050
8024,7,746A184
8025,4,B42B
8026,6,5174A7
8027,5,97011
8028,7,B071921
8029,3,B11
8030,8,76543216
8031,8,23067A56
8032,5,564A4
8033,3,949
8034,4,6155
8035,5,638B3
8036,6,2704B4
8037,10,3206785B96
8038,6,902562
8039,2,11
8040,5,67A88
8041,2,11
8042,5,70A9A
8043,7,5896B28
8044,7,17B52A2
8045,3,686
8046,8,13B487A7
8047,6,965AB5
8048,8,0753BA9A
8049,6,8A43BB
8050,4,1377
8051,7,3597B2B
8052,6,637523
8053,3,377
8054,5,60A9A
8055,4,5A0A
8056,4,7A57
8057,5,43070
8058,10,A06842B532
8059,5,A4B66
8060,4,58A8
8061,5,A8B11
8062,7,0348214
8063,2,BB
8064,7,134B59B
8065,3,121
8066,5,8B59B
